33.016555, -117.126762, Monday, 1592.8, 0, 23, 42
33.016555, -117.126762, Monday, 1592.8, 0, 23, 42
33.016613, -117.126724, Monday, 1600.8, 0, 23, 49
33.016613, -117.126724, Monday, 1600.8, 0, 23, 49
33.016666, -117.12667, Monday, 1608.8, 0, 23, 56
33.016666, -117.12667, Monday, 1608.8, 0, 23, 56
33.016716, -117.126609, Monday, 1616.8, 0, 24, 3
33.016716, -117.126609, Monday, 1616.8, 0, 24, 3
33.016777, -117.126548, Monday, 1624.8, 0, 24, 3
33.016777, -117.126548, Monday, 1624.8, 0, 24, 3
33.016826, -117.126502, Monday, 1632.8, 0, 24, 10
33.016826, -117.126502, Monday, 1632.8, 0, 24, 10
33.016876, -117.126434, Monday, 1640.8, 0, 24, 17
33.016876, -117.126434, Monday, 1640.8, 0, 24, 17
33.016914, -117.126365, Monday, 1648.8, 0, 24, 24
33.016914, -117.126365, Monday, 1648.8, 0, 24, 24
33.016944, -117.126289, Monday, 1656.8, 0, 24, 31
33.016944, -117.126289, Monday, 1656.8, 0, 24, 31
33.016986, -117.126228, Monday, 1664.8, 0, 24, 38
33.016986, -117.126228, Monday, 1664.8, 0, 24, 38
33.017036, -117.126205, Monday, 1668.8, 0, 24, 45
33.017036, -117.126205, Monday, 1668.8, 0, 24, 45
33.017097, -117.126167, Monday, 1676.8, 0, 24, 52
33.017097, -117.126167, Monday, 1676.8, 0, 24, 52
33.017147, -117.126129, Monday, 1684.8, 0, 24, 59
33.017147, -117.126129, Monday, 1684.8, 0, 24, 59
33.017215, -117.126075, Monday, 1692.8, 0, 25, 6
33.017215, -117.126075, Monday, 1692.8, 0, 25, 6
33.017269, -117.126007, Monday, 1700.8, 0, 25, 13
33.017269, -117.126007, Monday, 1700.8, 0, 25, 13
33.01733, -117.12593, Monday, 1708.8, 0, 25, 20
33.01733, -117.12593, Monday, 1708.8, 0, 25, 20
33.017395, -117.125862, Monday, 1716.8, 0, 25, 27
33.017395, -117.125862, Monday, 1716.8, 0, 25, 27
33.017436, -117.125785, Monday, 1724.8, 0, 25, 34
33.017436, -117.125785, Monday, 1724.8, 0, 25, 34
33.017482, -117.125717, Monday, 1732.8, 0, 25, 41
33.017482, -117.125717, Monday, 1732.8, 0, 25, 41
33.017482, -117.125717, Monday, 1732.8, 0, 25, 41
33.017555, -117.125656, Monday, 1740.8, 0, 25, 51
33.017555, -117.125656, Monday, 1740.8, 0, 25, 51
33.017608, -117.125572, Monday, 1748.8, 0, 25, 58
